timestamp,service,metric,value,labels
1749161082,a,service_cpu_usage,26.19609943569538,
1749161082,a,service_error_count_total,0.0,
1749161082,a,service_error_count_created,1.7491610609472542e+09,
1749161082,a,service_circuit_breaker_state,0.0,
1749161082,a,service_health,1.0,
1749161082,a,service_latency_seconds,0.04682484869620259,
1749161082,a,service_memory_bytes,1.3926099998167634e+08,
1749161087,a,service_cpu_usage,80.1242305628745,
1749161087,a,service_error_count_total,0.0,
1749161087,a,service_error_count_created,1.7491610609472542e+09,
1749161087,a,service_circuit_breaker_state,0.0,
1749161087,a,service_health,0.63,
1749161087,a,service_latency_seconds,0.1763928404038692,
1749161087,a,service_memory_bytes,1.3546923871753925e+08,
1749161092,a,service_cpu_usage,88.82531950358654,
1749161092,a,service_error_count_total,0.0,
1749161092,a,service_error_count_created,1.7491610609472542e+09,
1749161092,a,service_circuit_breaker_state,0.0,
1749161092,a,service_health,0.7,
1749161092,a,service_latency_seconds,0.1199295597710276,
1749161092,a,service_memory_bytes,1.509759574331538e+08,
1749161098,a,service_cpu_usage,96.78101415059683,
1749161098,a,service_error_count_total,0.0,
1749161098,a,service_error_count_created,1.7491610609472542e+09,
1749161098,a,service_circuit_breaker_state,0.0,
1749161098,a,service_health,0.7,
1749161098,a,service_latency_seconds,0.1164834695152666,
1749161098,a,service_memory_bytes,1.6142863929431978e+08,
1749161103,a,service_cpu_usage,98.98367726947912,
1749161103,a,service_error_count_total,0.0,
1749161103,a,service_error_count_created,1.7491610609472542e+09,
1749161103,a,service_circuit_breaker_state,0.0,
1749161103,a,service_health,0.7,
1749161103,a,service_latency_seconds,0.148742628291867,
1749161103,a,service_memory_bytes,1.768132017287528e+08,
1749161108,a,service_cpu_usage,81.53664380671067,
1749161108,a,service_error_count_total,0.0,
1749161108,a,service_error_count_created,1.7491610609472542e+09,
1749161108,a,service_circuit_breaker_state,0.0,
1749161108,a,service_health,0.63,
1749161108,a,service_latency_seconds,0.16843285590621784,
1749161108,a,service_memory_bytes,1.2761372844179729e+08,
1749161113,a,service_cpu_usage,93.73825777625785,
1749161113,a,service_error_count_total,0.0,
1749161113,a,service_error_count_created,1.7491610609472542e+09,
1749161113,a,service_circuit_breaker_state,0.0,
1749161113,a,service_health,0.7,
1749161113,a,service_latency_seconds,0.13100112418662546,
1749161113,a,service_memory_bytes,1.8609346883289105e+08,
1749161118,a,service_cpu_usage,20.472357816252103,
1749161118,a,service_error_count_total,0.0,
1749161118,a,service_error_count_created,1.7491610609472542e+09,
1749161118,a,service_circuit_breaker_state,0.0,
1749161118,a,service_health,1.0,
1749161118,a,service_latency_seconds,0.04691527084212767,
1749161118,a,service_memory_bytes,1.956077014294576e+08,
1749161123,a,service_cpu_usage,11.41555520728982,
1749161123,a,service_error_count_total,0.0,
1749161123,a,service_error_count_created,1.7491610609472542e+09,
1749161123,a,service_circuit_breaker_state,0.0,
1749161123,a,service_health,1.0,
1749161123,a,service_latency_seconds,0.04741311488481296,
1749161123,a,service_memory_bytes,1.5317779819460115e+08,
1749161128,a,service_cpu_usage,22.841553506745075,
1749161128,a,service_error_count_total,0.0,
1749161128,a,service_error_count_created,1.7491610609472542e+09,
1749161128,a,service_circuit_breaker_state,0.0,
1749161128,a,service_health,1.0,
1749161128,a,service_latency_seconds,0.013622357922451343,
1749161128,a,service_memory_bytes,1.7048344983186537e+08,
1749161133,a,service_cpu_usage,28.470865546737922,
1749161133,a,service_error_count_total,0.0,
1749161133,a,service_error_count_created,1.7491610609472542e+09,
1749161133,a,service_circuit_breaker_state,0.0,
1749161133,a,service_health,1.0,
1749161133,a,service_latency_seconds,0.08876147980032455,
1749161133,a,service_memory_bytes,1.4690850903525662e+08,
1749161138,a,service_cpu_usage,24.69958771737734,
1749161138,a,service_error_count_total,0.0,
1749161138,a,service_error_count_created,1.7491610609472542e+09,
1749161138,a,service_circuit_breaker_state,0.0,
1749161138,a,service_health,1.0,
1749161138,a,service_latency_seconds,0.059341696906278746,
1749161138,a,service_memory_bytes,1.8250593062331402e+08,
1749161082,b,service_cpu_usage,50.736127131550646,
1749161082,b,service_error_count_total,0.0,
1749161082,b,service_error_count_created,1.7491610609939675e+09,
1749161082,b,service_circuit_breaker_state,0.0,
1749161082,b,service_health,1.0,
1749161082,b,service_latency_seconds,0.06918982656336543,
1749161082,b,service_memory_bytes,1.5297875555288336e+08,
1749161087,b,service_cpu_usage,80.51576924604315,
1749161087,b,service_error_count_total,0.0,
1749161087,b,service_error_count_created,1.7491610609939675e+09,
1749161087,b,service_circuit_breaker_state,0.0,
1749161087,b,service_health,0.6724,
1749161087,b,service_latency_seconds,0.16136431747153568,
1749161087,b,service_memory_bytes,1.8032615182859102e+08,
1749161092,b,service_cpu_usage,70.2910552252203,
1749161092,b,service_error_count_total,0.0,
1749161092,b,service_error_count_created,1.7491610609939675e+09,
1749161092,b,service_circuit_breaker_state,0.0,
1749161092,b,service_health,0.701428,
1749161092,b,service_latency_seconds,0.18341153934374654,
1749161092,b,service_memory_bytes,3.9599751861998934e+08,
1749161098,b,service_cpu_usage,27.864090696093136,
1749161098,b,service_error_count_total,0.0,
1749161098,b,service_error_count_created,1.7491610609939675e+09,
1749161098,b,service_circuit_breaker_state,0.0,
1749161098,b,service_health,0.9400000000000001,
1749161098,b,service_latency_seconds,0.09626822216713973,
1749161098,b,service_memory_bytes,2.5672577891445228e+08,
1749161103,b,service_cpu_usage,33.41842967250734,
1749161103,b,service_error_count_total,0.0,
1749161103,b,service_error_count_created,1.7491610609939675e+09,
1749161103,b,service_circuit_breaker_state,0.0,
1749161103,b,service_health,0.8200000000000001,
1749161103,b,service_latency_seconds,0.1510894595904454,
1749161103,b,service_memory_bytes,2.760012807270452e+08,
1749161108,b,service_cpu_usage,89.17685998638248,
1749161108,b,service_error_count_total,0.0,
1749161108,b,service_error_count_created,1.7491610609939675e+09,
1749161108,b,service_circuit_breaker_state,0.0,
1749161108,b,service_health,0.82,
1749161108,b,service_latency_seconds,0.053040224403332,
1749161108,b,service_memory_bytes,2.5368052813125798e+08,
1749161113,b,service_cpu_usage,41.193418390969974,
1749161113,b,service_error_count_total,0.0,
1749161113,b,service_error_count_created,1.7491610609939675e+09,
1749161113,b,service_circuit_breaker_state,0.0,
1749161113,b,service_health,0.8800000000000001,
1749161113,b,service_latency_seconds,0.07021325143901759,
1749161113,b,service_memory_bytes,4.3023596784692425e+08,
1749161118,b,service_cpu_usage,40.384282294626146,
1749161118,b,service_error_count_total,0.0,
1749161118,b,service_error_count_created,1.7491610609939675e+09,
1749161118,b,service_circuit_breaker_state,0.0,
1749161118,b,service_health,0.7216000000000001,
1749161118,b,service_latency_seconds,0.17511988102596962,
1749161118,b,service_memory_bytes,4.3776630196989095e+08,
1749161123,b,service_cpu_usage,23.111691234320595,
1749161123,b,service_error_count_total,0.0,
1749161123,b,service_error_count_created,1.7491610609939675e+09,
1749161123,b,service_circuit_breaker_state,0.0,
1749161123,b,service_health,0.8200000000000001,
1749161123,b,service_latency_seconds,0.18360615041047817,
1749161123,b,service_memory_bytes,1.6799931262207198e+08,
1749161128,b,service_cpu_usage,63.64680407897362,
1749161128,b,service_error_count_total,0.0,
1749161128,b,service_error_count_created,1.7491610609939675e+09,
1749161128,b,service_circuit_breaker_state,0.0,
1749161128,b,service_health,0.7216000000000001,
1749161128,b,service_latency_seconds,0.16076255095024047,
1749161128,b,service_memory_bytes,4.544823870747915e+08,
1749161133,b,service_cpu_usage,21.785260754681097,
1749161133,b,service_error_count_total,0.0,
1749161133,b,service_error_count_created,1.7491610609939675e+09,
1749161133,b,service_circuit_breaker_state,0.0,
1749161133,b,service_health,0.8800000000000001,
1749161133,b,service_latency_seconds,0.11468200167627142,
1749161133,b,service_memory_bytes,1.8899150661554542e+08,
1749161138,b,service_cpu_usage,72.20904949443465,
1749161138,b,service_error_count_total,0.0,
1749161138,b,service_error_count_created,1.7491610609939675e+09,
1749161138,b,service_circuit_breaker_state,0.0,
1749161138,b,service_health,0.701428,
1749161138,b,service_latency_seconds,0.09699865524999976,
1749161138,b,service_memory_bytes,5.094235312113031e+08,
1749161082,c,service_cpu_usage,29.424481641679083,
1749161082,c,service_error_count_total,0.0,
1749161082,c,service_error_count_created,1.7491610609691176e+09,
1749161082,c,service_circuit_breaker_state,0.0,
1749161082,c,service_health,1.0,
1749161082,c,service_latency_seconds,0.06990510508704967,
1749161082,c,service_memory_bytes,2.2665069972958195e+08,
1749161087,c,service_cpu_usage,65.33236892454178,
