timestamp,service,metric,value,labels
1749161550,a,service_cpu_usage,20.518740137439522,
1749161550,a,service_error_count_total,0.0,
1749161550,a,service_error_count_created,1.7491615148649697e+09,
1749161550,a,service_circuit_breaker_state,0.0,
1749161550,a,service_health,1.0,
1749161550,a,service_latency_seconds,0.040982240128848914,
1749161550,a,service_memory_bytes,1.0824245044481947e+08,
1749161555,a,service_cpu_usage,92.29405480628407,
1749161555,a,service_error_count_total,0.0,
1749161555,a,service_error_count_created,1.7491615148649697e+09,
1749161555,a,service_circuit_breaker_state,0.0,
1749161555,a,service_health,0.7,
1749161555,a,service_latency_seconds,0.1257377404957464,
1749161555,a,service_memory_bytes,1.8891009034470248e+08,
1749161560,a,service_cpu_usage,88.0632347676088,
1749161560,a,service_error_count_total,0.0,
1749161560,a,service_error_count_created,1.7491615148649697e+09,
1749161560,a,service_circuit_breaker_state,0.0,
1749161560,a,service_health,0.7,
1749161560,a,service_latency_seconds,0.1426225911747022,
1749161560,a,service_memory_bytes,1.4958539070558074e+08,
1749161565,a,service_cpu_usage,83.62743011955794,
1749161565,a,service_error_count_total,0.0,
1749161565,a,service_error_count_created,1.7491615148649697e+09,
1749161565,a,service_circuit_breaker_state,0.0,
1749161565,a,service_health,0.63,
1749161565,a,service_latency_seconds,0.1647412460759662,
1749161565,a,service_memory_bytes,1.7324497961107183e+08,
1749161570,a,service_cpu_usage,91.35637835892987,
1749161570,a,service_error_count_total,0.0,
1749161570,a,service_error_count_created,1.7491615148649697e+09,
1749161570,a,service_circuit_breaker_state,0.0,
1749161570,a,service_health,0.7,
1749161570,a,service_latency_seconds,0.13246255141564403,
1749161570,a,service_memory_bytes,1.856972190918696e+08,
1749161575,a,service_cpu_usage,91.65110865920477,
1749161575,a,service_error_count_total,0.0,
1749161575,a,service_error_count_created,1.7491615148649697e+09,
1749161575,a,service_circuit_breaker_state,0.0,
1749161575,a,service_health,0.7,
1749161575,a,service_latency_seconds,0.13728249156021266,
1749161575,a,service_memory_bytes,1.5749526125782868e+08,
1749161580,a,service_cpu_usage,90.25616695896801,
1749161580,a,service_error_count_total,0.0,
1749161580,a,service_error_count_created,1.7491615148649697e+09,
1749161580,a,service_circuit_breaker_state,0.0,
1749161580,a,service_health,0.63,
1749161580,a,service_latency_seconds,0.15727446782770105,
1749161580,a,service_memory_bytes,1.2202613253321066e+08,
1749161585,a,service_cpu_usage,25.903054911970123,
1749161585,a,service_error_count_total,0.0,
1749161585,a,service_error_count_created,1.7491615148649697e+09,
1749161585,a,service_circuit_breaker_state,0.0,
1749161585,a,service_health,1.0,
1749161585,a,service_latency_seconds,0.02373643815421495,
1749161585,a,service_memory_bytes,1.1171961459353147e+08,
1749161590,a,service_cpu_usage,10.325189379247867,
1749161590,a,service_error_count_total,0.0,
1749161590,a,service_error_count_created,1.7491615148649697e+09,
1749161590,a,service_circuit_breaker_state,0.0,
1749161590,a,service_health,1.0,
1749161590,a,service_latency_seconds,0.0769383400401921,
1749161590,a,service_memory_bytes,1.3425500012153774e+08,
1749161596,a,service_cpu_usage,24.762537309168266,
1749161596,a,service_error_count_total,0.0,
1749161596,a,service_error_count_created,1.7491615148649697e+09,
1749161596,a,service_circuit_breaker_state,0.0,
1749161596,a,service_health,1.0,
1749161596,a,service_latency_seconds,0.06593778123857005,
1749161596,a,service_memory_bytes,2.020865008908327e+08,
1749161601,a,service_cpu_usage,23.93601577818312,
1749161601,a,service_error_count_total,0.0,
1749161601,a,service_error_count_created,1.7491615148649697e+09,
1749161601,a,service_circuit_breaker_state,0.0,
1749161601,a,service_health,1.0,
1749161601,a,service_latency_seconds,0.06716173608526964,
1749161601,a,service_memory_bytes,1.6941205408149406e+08,
1749161606,a,service_cpu_usage,19.59233235530732,
1749161606,a,service_error_count_total,0.0,
1749161606,a,service_error_count_created,1.7491615148649697e+09,
1749161606,a,service_circuit_breaker_state,0.0,
1749161606,a,service_health,1.0,
1749161606,a,service_latency_seconds,0.04033782847618828,
1749161606,a,service_memory_bytes,1.2886918817052257e+08,
1749161550,b,service_cpu_usage,70.3688050906183,
1749161550,b,service_error_count_total,1.0,
1749161550,b,service_error_count_created,1.7491615148801155e+09,
1749161550,b,service_circuit_breaker_state,0.0,
1749161550,b,service_health,0.6566560000000001,
1749161550,b,service_latency_seconds,0.12885238727055676,
1749161550,b,service_memory_bytes,1.951745894887734e+08,
1749161555,b,service_cpu_usage,46.606470727632534,
1749161555,b,service_error_count_total,1.0,
1749161555,b,service_error_count_created,1.7491615148801155e+09,
1749161555,b,service_circuit_breaker_state,0.0,
1749161555,b,service_health,0.7708000000000002,
1749161555,b,service_latency_seconds,0.09810980052990509,
1749161555,b,service_memory_bytes,2.8224949901307166e+08,
1749161560,b,service_cpu_usage,30.73270374642768,
1749161560,b,service_error_count_total,1.0,
1749161560,b,service_error_count_created,1.7491615148801155e+09,
1749161560,b,service_circuit_breaker_state,0.0,
1749161560,b,service_health,0.7216000000000001,
1749161560,b,service_latency_seconds,0.14807537852254626,
1749161560,b,service_memory_bytes,1.330783513263579e+08,
1749161565,b,service_cpu_usage,77.68377216152895,
1749161565,b,service_error_count_total,1.0,
1749161565,b,service_error_count_created,1.7491615148801155e+09,
1749161565,b,service_circuit_breaker_state,0.0,
1749161565,b,service_health,0.6172566400000001,
1749161565,b,service_latency_seconds,0.1681607459068167,
1749161565,b,service_memory_bytes,4.138482630115695e+08,
1749161570,b,service_cpu_usage,89.91066693717671,
1749161570,b,service_error_count_total,2.0,
1749161570,b,service_error_count_created,1.7491615148801155e+09,
1749161570,b,service_circuit_breaker_state,0.0,
1749161570,b,service_health,0.5513680000000001,
1749161570,b,service_latency_seconds,0.15940001395353903,
1749161570,b,service_memory_bytes,1.7611486631418097e+08,
1749161575,b,service_cpu_usage,58.658868632052865,
1749161575,b,service_error_count_total,3.0,
1749161575,b,service_error_count_created,1.7491615148801155e+09,
1749161575,b,service_circuit_breaker_state,0.0,
1749161575,b,service_health,0.7216000000000001,
1749161575,b,service_latency_seconds,0.14543743175920604,
1749161575,b,service_memory_bytes,2.6332661638421878e+08,
1749161580,b,service_cpu_usage,45.664793988863025,
1749161580,b,service_error_count_total,3.0,
1749161580,b,service_error_count_created,1.7491615148801155e+09,
1749161580,b,service_circuit_breaker_state,0.0,
1749161580,b,service_health,0.6320560000000002,
1749161580,b,service_latency_seconds,0.1620347272698421,
1749161580,b,service_memory_bytes,3.965427994848502e+08,
1749161585,b,service_cpu_usage,11.543463401313474,
1749161585,b,service_error_count_total,3.0,
1749161585,b,service_error_count_created,1.7491615148801155e+09,
1749161585,b,service_circuit_breaker_state,0.0,
1749161585,b,service_health,0.7216000000000001,
1749161585,b,service_latency_seconds,0.12250735948655565,
1749161585,b,service_memory_bytes,2.3142423857840782e+08,
1749161590,b,service_cpu_usage,19.103590881471995,
1749161590,b,service_error_count_total,3.0,
1749161590,b,service_error_count_created,1.7491615148801155e+09,
1749161590,b,service_circuit_breaker_state,0.0,
1749161590,b,service_health,0.6724000000000001,
1749161590,b,service_latency_seconds,0.17152101367904324,
1749161590,b,service_memory_bytes,3.1736408415848875e+08,
1749161596,b,service_cpu_usage,86.94057550404777,
1749161596,b,service_error_count_total,3.0,
1749161596,b,service_error_count_created,1.7491615148801155e+09,
1749161596,b,service_circuit_breaker_state,0.0,
1749161596,b,service_health,0.5513680000000001,
1749161596,b,service_latency_seconds,0.19934019450761273,
1749161596,b,service_memory_bytes,1.8473427175617126e+08,
1749161601,b,service_cpu_usage,10.618148041221795,
1749161601,b,service_error_count_total,3.0,
1749161601,b,service_error_count_created,1.7491615148801155e+09,
1749161601,b,service_circuit_breaker_state,0.0,
1749161601,b,service_health,0.6350080000000002,
1749161601,b,service_latency_seconds,0.1100244855296677,
1749161601,b,service_memory_bytes,4.519412978360224e+08,
1749161606,b,service_cpu_usage,17.575987673597034,
