timestamp,service,metric,value
1749156841,a,service_cpu_usage,13.621484470139361
1749156841,a,service_error_count_total,0.0
1749156841,a,service_error_count_created,1.749156820779582e+09
1749156841,a,service_circuit_breaker_state,0.0
1749156841,a,service_health,1.0
1749156841,a,service_latency_seconds,0.038309141699179323
1749156841,a,service_memory_bytes,1.7177761333007568e+08
1749156846,a,service_cpu_usage,85.20278518914851
1749156846,a,service_error_count_total,0.0
1749156846,a,service_error_count_created,1.749156820779582e+09
1749156846,a,service_circuit_breaker_state,0.0
1749156846,a,service_health,0.7
1749156846,a,service_latency_seconds,0.13380091684132095
1749156846,a,service_memory_bytes,1.871246514704584e+08
1749156851,a,service_cpu_usage,96.35816858208457
1749156851,a,service_error_count_total,0.0
1749156851,a,service_error_count_created,1.749156820779582e+09
1749156851,a,service_circuit_breaker_state,0.0
1749156851,a,service_health,0.63
1749156851,a,service_latency_seconds,0.15111826121588492
1749156851,a,service_memory_bytes,1.7263216111356676e+08
1749156857,a,service_cpu_usage,87.6794276760794
1749156857,a,service_error_count_total,0.0
1749156857,a,service_error_count_created,1.749156820779582e+09
1749156857,a,service_circuit_breaker_state,0.0
1749156857,a,service_health,0.63
1749156857,a,service_latency_seconds,0.15111874469310588
1749156857,a,service_memory_bytes,1.9630551425564334e+08
1749156862,a,service_cpu_usage,85.49528941064415
1749156862,a,service_error_count_total,0.0
1749156862,a,service_error_count_created,1.749156820779582e+09
1749156862,a,service_circuit_breaker_state,0.0
1749156862,a,service_health,0.7
1749156862,a,service_latency_seconds,0.13114455424494298
1749156862,a,service_memory_bytes,1.2202935311648726e+08
1749156867,a,service_cpu_usage,84.9275322753275
1749156867,a,service_error_count_total,0.0
1749156867,a,service_error_count_created,1.749156820779582e+09
1749156867,a,service_circuit_breaker_state,0.0
1749156867,a,service_health,0.7
1749156867,a,service_latency_seconds,0.12580214634646975
1749156867,a,service_memory_bytes,1.6538023389116687e+08
1749156872,a,service_cpu_usage,93.66885388583042
1749156872,a,service_error_count_total,0.0
1749156872,a,service_error_count_created,1.749156820779582e+09
1749156872,a,service_circuit_breaker_state,0.0
1749156872,a,service_health,0.7
1749156872,a,service_latency_seconds,0.14626862847916616
1749156872,a,service_memory_bytes,1.377239515626008e+08
1749156877,a,service_cpu_usage,10.979719012906529
1749156877,a,service_error_count_total,0.0
1749156877,a,service_error_count_created,1.749156820779582e+09
1749156877,a,service_circuit_breaker_state,0.0
1749156877,a,service_health,1.0
1749156877,a,service_latency_seconds,0.03793998646677627
1749156877,a,service_memory_bytes,1.769072558958962e+08
1749156882,a,service_cpu_usage,26.491661821086584
1749156882,a,service_error_count_total,0.0
1749156882,a,service_error_count_created,1.749156820779582e+09
1749156882,a,service_circuit_breaker_state,0.0
1749156882,a,service_health,1.0
1749156882,a,service_latency_seconds,0.04971524567958153
1749156882,a,service_memory_bytes,1.9381447945369437e+08
1749156887,a,service_cpu_usage,17.103206100005387
1749156887,a,service_error_count_total,0.0
1749156887,a,service_error_count_created,1.749156820779582e+09
1749156887,a,service_circuit_breaker_state,0.0
1749156887,a,service_health,1.0
