timestamp,service,metric,value
1749156605,a,service_cpu_usage,17.345961778080802
1749156605,a,service_error_count_total,0.0
1749156605,a,service_error_count_created,1.7491565892631073e+09
1749156605,a,service_circuit_breaker_state,0.0
1749156605,a,service_health,1.0
1749156605,a,service_latency_seconds,0.04310690148243087
1749156605,a,service_memory_bytes,1.466702341238669e+08
1749156610,a,service_cpu_usage,94.1132742321367
1749156610,a,service_error_count_total,0.0
1749156610,a,service_error_count_created,1.7491565892631073e+09
1749156610,a,service_circuit_breaker_state,0.0
1749156610,a,service_health,0.63
1749156610,a,service_latency_seconds,0.17648281009717431
1749156610,a,service_memory_bytes,1.777613492022547e+08
1749156615,a,service_cpu_usage,91.18656981467578
1749156615,a,service_error_count_total,0.0
1749156615,a,service_error_count_created,1.7491565892631073e+09
1749156615,a,service_circuit_breaker_state,0.0
1749156615,a,service_health,0.7
1749156615,a,service_latency_seconds,0.1414451477687954
1749156615,a,service_memory_bytes,1.893511485515475e+08
1749156620,a,service_cpu_usage,90.14495460537083
1749156620,a,service_error_count_total,0.0
1749156620,a,service_error_count_created,1.7491565892631073e+09
1749156620,a,service_circuit_breaker_state,0.0
1749156620,a,service_health,0.63
1749156620,a,service_latency_seconds,0.1748249845769325
1749156620,a,service_memory_bytes,1.6728119109857562e+08
1749156625,a,service_cpu_usage,95.5480372409139
1749156625,a,service_error_count_total,0.0
1749156625,a,service_error_count_created,1.7491565892631073e+09
1749156625,a,service_circuit_breaker_state,0.0
1749156625,a,service_health,0.63
1749156625,a,service_latency_seconds,0.16006594523649684
1749156625,a,service_memory_bytes,1.646278155078364e+08
1749156630,a,service_cpu_usage,81.54849066295473
1749156630,a,service_error_count_total,0.0
1749156630,a,service_error_count_created,1.7491565892631073e+09
1749156630,a,service_circuit_breaker_state,0.0
1749156630,a,service_health,0.7
1749156630,a,service_latency_seconds,0.12468111729732959
1749156630,a,service_memory_bytes,1.694043055073622e+08
1749156636,a,service_cpu_usage,98.17494655606288
1749156636,a,service_error_count_total,0.0
1749156636,a,service_error_count_created,1.7491565892631073e+09
1749156636,a,service_circuit_breaker_state,0.0
1749156636,a,service_health,0.7
1749156636,a,service_latency_seconds,0.1407538022893198
1749156636,a,service_memory_bytes,1.5699168979373053e+08
1749156641,a,service_cpu_usage,17.564498696097818
1749156641,a,service_error_count_total,0.0
1749156641,a,service_error_count_created,1.7491565892631073e+09
1749156641,a,service_circuit_breaker_state,0.0
1749156641,a,service_health,1.0
1749156641,a,service_latency_seconds,0.03637760004194039
1749156641,a,service_memory_bytes,2.0335232065061677e+08
1749156646,a,service_cpu_usage,20.400595482308034
1749156646,a,service_error_count_total,0.0
1749156646,a,service_error_count_created,1.7491565892631073e+09
1749156646,a,service_circuit_breaker_state,0.0
1749156646,a,service_health,1.0
1749156646,a,service_latency_seconds,0.04120157263284182
1749156646,a,service_memory_bytes,1.2313331342894785e+08
1749156651,a,service_cpu_usage,18.071039760369423
1749156651,a,service_error_count_total,0.0
1749156651,a,service_error_count_created,1.7491565892631073e+09
1749156651,a,service_circuit_breaker_state,0.0
1749156651,a,service_health,1.0
1749156651,a,service_latency_seconds,0.027802981284938754
1749156651,a,service_memory_bytes,1.8286021516829103e+08
1749156656,a,service_cpu_usage,29.785890225807712
1749156656,a,service_error_count_total,0.0
1749156656,a,service_error_count_created,1.7491565892631073e+09
1749156656,a,service_circuit_breaker_state,0.0
1749156656,a,service_health,1.0
1749156656,a,service_latency_seconds,0.017627045460483926
1749156656,a,service_memory_bytes,1.9541654101952168e+08
1749156661,a,service_cpu_usage,23.240056665495985
1749156661,a,service_error_count_total,0.0
1749156661,a,service_error_count_created,1.7491565892631073e+09
1749156661,a,service_circuit_breaker_state,0.0
1749156661,a,service_health,1.0
1749156661,a,service_latency_seconds,0.01
1749156661,a,service_memory_bytes,1.658525813935746e+08
1749156605,b,service_cpu_usage,28.239354130226673
1749156605,b,service_error_count_total,1.0
1749156605,b,service_error_count_created,1.7491565892451165e+09
1749156605,b,service_circuit_breaker_state,0.0
1749156605,b,service_health,0.6724000000000001
1749156605,b,service_latency_seconds,0.16621194588622593
1749156605,b,service_memory_bytes,2.746600040020416e+08
1749156610,b,service_cpu_usage,16.614332516564225
1749156610,b,service_error_count_total,1.0
1749156610,b,service_error_count_created,1.7491565892451165e+09
1749156610,b,service_circuit_breaker_state,0.0
1749156610,b,service_health,0.6320560000000002
1749156610,b,service_latency_seconds,0.16527957222726422
1749156610,b,service_memory_bytes,3.804205368345951e+08
1749156615,b,service_cpu_usage,61.00732714422748
1749156615,b,service_error_count_total,1.0
1749156615,b,service_error_count_created,1.7491565892451165e+09
1749156615,b,service_circuit_breaker_state,0.0
1749156615,b,service_health,0.8200000000000001
1749156615,b,service_latency_seconds,0.05299131552386069
1749156615,b,service_memory_bytes,3.550374799794941e+08
1749156620,b,service_cpu_usage,16.336554568252303
1749156620,b,service_error_count_total,2.0
1749156620,b,service_error_count_created,1.7491565892451165e+09
1749156620,b,service_circuit_breaker_state,0.0
1749156620,b,service_health,0.7216000000000001
1749156620,b,service_latency_seconds,0.10916446112327403
1749156620,b,service_memory_bytes,1.7987427132163885e+08
1749156625,b,service_cpu_usage,51.16743361621622
1749156625,b,service_error_count_total,2.0
1749156625,b,service_error_count_created,1.7491565892451165e+09
1749156625,b,service_circuit_breaker_state,0.0
1749156625,b,service_health,0.6724000000000001
1749156625,b,service_latency_seconds,0.1672718292169107
1749156625,b,service_memory_bytes,1.1469524085553317e+08
1749156630,b,service_cpu_usage,32.27135400867367
1749156630,b,service_error_count_total,2.0
1749156630,b,service_error_count_created,1.7491565892451165e+09
1749156630,b,service_circuit_breaker_state,0.0
1749156630,b,service_health,0.7216000000000001
1749156630,b,service_latency_seconds,0.14453499596320557
1749156630,b,service_memory_bytes,1.4284438862346098e+08
1749156636,b,service_cpu_usage,75.80534895495967
1749156636,b,service_error_count_total,2.0
1749156636,b,service_error_count_created,1.7491565892451165e+09
1749156636,b,service_circuit_breaker_state,0.0
1749156636,b,service_health,0.611884
1749156636,b,service_latency_seconds,0.1614520950677009
1749156636,b,service_memory_bytes,2.4800823045110503e+08
1749156641,b,service_cpu_usage,11.710255257660522
1749156641,b,service_error_count_total,2.0
1749156641,b,service_error_count_created,1.7491565892451165e+09
1749156641,b,service_circuit_breaker_state,0.0
1749156641,b,service_health,0.6320560000000002
1749156641,b,service_latency_seconds,0.08125077292825317
1749156641,b,service_memory_bytes,4.916772486179964e+08
1749156646,b,service_cpu_usage,17.886973776918104
1749156646,b,service_error_count_total,2.0
1749156646,b,service_error_count_created,1.7491565892451165e+09
1749156646,b,service_circuit_breaker_state,0.0
1749156646,b,service_health,0.7216000000000001
1749156646,b,service_latency_seconds,0.13630046833259338
1749156646,b,service_memory_bytes,1.102037308881226e+08
1749156651,b,service_cpu_usage,29.818643419880424
1749156651,b,service_error_count_total,2.0
1749156651,b,service_error_count_created,1.7491565892451165e+09
1749156651,b,service_circuit_breaker_state,0.0
1749156651,b,service_health,0.7708000000000002
1749156651,b,service_latency_seconds,0.0932106841320876
1749156651,b,service_memory_bytes,1.3979927942245597e+08
1749156656,b,service_cpu_usage,67.02958997244585
1749156656,b,service_error_count_total,2.0
1749156656,b,service_error_count_created,1.7491565892451165e+09
1749156656,b,service_circuit_breaker_state,0.0
1749156656,b,service_health,0.6350080000000002
1749156656,b,service_latency_seconds,0.12252706552836792
1749156656,b,service_memory_bytes,4.7996975008538175e+08
1749156661,b,service_cpu_usage,84.33679265204623
1749156661,b,service_error_count_total,2.0
1749156661,b,service_error_count_created,1.7491565892451165e+09
1749156661,b,service_circuit_breaker_state,0.0
1749156661,b,service_health,0.6350080000000001
1749156661,b,service_latency_seconds,0.1398567029697265
1749156661,b,service_memory_bytes,3.5424266131436425e+08
1749156605,c,service_cpu_usage,65.79995221365407
1749156605,c,service_error_count_total,0.0
1749156605,c,service_error_count_created,1.749156589290525e+09
1749156605,c,service_circuit_breaker_state,0.0
1749156605,c,service_health,0.7708000000000002
1749156605,c,service_latency_seconds,0.17358398684511192
1749156605,c,service_memory_bytes,4.134592149366194e+08
1749156610,c,service_cpu_usage,59.41183922335297
1749156610,c,service_error_count_total,0.0
1749156610,c,service_error_count_created,1.749156589290525e+09
1749156610,c,service_circuit_breaker_state,0.0
1749156610,c,service_health,0.7744000000000002
1749156610,c,service_latency_seconds,0.14977928775664626
1749156610,c,service_memory_bytes,4.323334971066206e+08
1749156615,c,service_cpu_usage,41.45641381990505
1749156615,c,service_error_count_total,0.0
1749156615,c,service_error_count_created,1.749156589290525e+09
1749156615,c,service_circuit_breaker_state,0.0
1749156615,c,service_health,0.9400000000000001
1749156615,c,service_latency_seconds,0.05959072494405279
1749156615,c,service_memory_bytes,4.170225249782632e+08
1749156620,c,service_cpu_usage,83.79689978272668
1749156620,c,service_error_count_total,0.0
1749156620,c,service_error_count_created,1.749156589290525e+09
1749156620,c,service_circuit_breaker_state,0.0
1749156620,c,service_health,0.678304
1749156620,c,service_latency_seconds,0.08312020187501454
1749156620,c,service_memory_bytes,4.613390293745959e+08
1749156625,c,service_cpu_usage,14.007671271571818
1749156625,c,service_error_count_total,0.0
1749156625,c,service_error_count_created,1.749156589290525e+09
1749156625,c,service_circuit_breaker_state,0.0
1749156625,c,service_health,0.8800000000000001
1749156625,c,service_latency_seconds,0.10281253699199999
1749156625,c,service_memory_bytes,2.766352125596317e+08
1749156630,c,service_cpu_usage,49.473824383842604
1749156630,c,service_error_count_total,0.0
1749156630,c,service_error_count_created,1.749156589290525e+09
1749156630,c,service_circuit_breaker_state,0.0
1749156630,c,service_health,0.8800000000000001
1749156630,c,service_latency_seconds,0.060697229548608074
1749156630,c,service_memory_bytes,4.437768895362059e+08
1749156636,c,service_cpu_usage,49.07025794991241
1749156636,c,service_error_count_total,0.0
1749156636,c,service_error_count_created,1.749156589290525e+09
1749156636,c,service_circuit_breaker_state,0.0
1749156636,c,service_health,0.8800000000000001
1749156636,c,service_latency_seconds,0.11717014541475133
1749156636,c,service_memory_bytes,2.7662340099757165e+08
1749156641,c,service_cpu_usage,25.688608692224868
1749156641,c,service_error_count_total,0.0
1749156641,c,service_error_count_created,1.749156589290525e+09
1749156641,c,service_circuit_breaker_state,0.0
1749156641,c,service_health,0.6724000000000001
1749156641,c,service_latency_seconds,0.15577114156718808
1749156641,c,service_memory_bytes,4.9666845498520494e+08
1749156646,c,service_cpu_usage,42.02050035538242
1749156646,c,service_error_count_total,0.0
1749156646,c,service_error_count_created,1.749156589290525e+09
1749156646,c,service_circuit_breaker_state,0.0
1749156646,c,service_health,0.8200000000000001
1749156646,c,service_latency_seconds,0.1716920883782389
1749156646,c,service_memory_bytes,1.1619489976098901e+08
1749156651,c,service_cpu_usage,74.77114859246183
1749156651,c,service_error_count_total,0.0
1749156651,c,service_error_count_created,1.749156589290525e+09
1749156651,c,service_circuit_breaker_state,0.0
1749156651,c,service_health,0.8008000000000001
1749156651,c,service_latency_seconds,0.11874333154624978
1749156651,c,service_memory_bytes,2.9928808335589784e+08
1749156656,c,service_cpu_usage,29.6893371430383
1749156656,c,service_error_count_total,0.0
1749156656,c,service_error_count_created,1.749156589290525e+09
1749156656,c,service_circuit_breaker_state,0.0
1749156656,c,service_health,0.9400000000000001
1749156656,c,service_latency_seconds,0.09005934945611131
1749156656,c,service_memory_bytes,3.041238404509684e+08
1749156661,c,service_cpu_usage,82.16581808878236
1749156661,c,service_error_count_total,0.0
1749156661,c,service_error_count_created,1.749156589290525e+09
1749156661,c,service_circuit_breaker_state,0.0
1749156661,c,service_health,0.6724
1749156661,c,service_latency_seconds,0.18049935370961312
1749156661,c,service_memory_bytes,1.0764873031773315e+08
1749156605,d,service_cpu_usage,63.4758631127749
1749156605,d,service_error_count_total,0.0
1749156605,d,service_error_count_created,1.7491565892661467e+09
1749156605,d,service_circuit_breaker_state,0.0
1749156605,d,service_health,0.8800000000000001
1749156605,d,service_latency_seconds,0.10707915799706745
1749156605,d,service_memory_bytes,2.235160896141707e+08
1749156610,d,service_cpu_usage,58.70391982660499
1749156610,d,service_error_count_total,0.0
1749156610,d,service_error_count_created,1.7491565892661467e+09
1749156610,d,service_circuit_breaker_state,0.0
1749156610,d,service_health,0.7216000000000001
1749156610,d,service_latency_seconds,0.10893618238274254
1749156610,d,service_memory_bytes,4.7695730360748374e+08
1749156615,d,service_cpu_usage,83.85191504432177
1749156615,d,service_error_count_total,0.0
1749156615,d,service_error_count_created,1.7491565892661467e+09
1749156615,d,service_circuit_breaker_state,0.0
1749156615,d,service_health,0.6724
1749156615,d,service_latency_seconds,0.1784541592744924
1749156615,d,service_memory_bytes,2.710252042579438e+08
1749156620,d,service_cpu_usage,20.178442868631016
1749156620,d,service_error_count_total,0.0
1749156620,d,service_error_count_created,1.7491565892661467e+09
1749156620,d,service_circuit_breaker_state,0.0
1749156620,d,service_health,0.8200000000000001
1749156620,d,service_latency_seconds,0.15623574220523437
1749156620,d,service_memory_bytes,3.253122039761146e+08
1749156625,d,service_cpu_usage,38.072359438125424
1749156625,d,service_error_count_total,0.0
1749156625,d,service_error_count_created,1.7491565892661467e+09
1749156625,d,service_circuit_breaker_state,0.0
1749156625,d,service_health,0.9400000000000001
1749156625,d,service_latency_seconds,0.09560835961711157
1749156625,d,service_memory_bytes,2.042679510724773e+08
1749156630,d,service_cpu_usage,13.935918500354463
1749156630,d,service_error_count_total,0.0
1749156630,d,service_error_count_created,1.7491565892661467e+09
1749156630,d,service_circuit_breaker_state,0.0
1749156630,d,service_health,0.6724000000000001
1749156630,d,service_latency_seconds,0.18364693969549561
1749156630,d,service_memory_bytes,5.028814945550237e+08
1749156636,d,service_cpu_usage,45.43085247187102
1749156636,d,service_error_count_total,0.0
1749156636,d,service_error_count_created,1.7491565892661467e+09
1749156636,d,service_circuit_breaker_state,0.0
1749156636,d,service_health,0.8200000000000001
1749156636,d,service_latency_seconds,0.1965653602077679
1749156636,d,service_memory_bytes,3.2435401922615945e+08
1749156641,d,service_cpu_usage,66.23075956672855
1749156641,d,service_error_count_total,0.0
1749156641,d,service_error_count_created,1.7491565892661467e+09
1749156641,d,service_circuit_breaker_state,0.0
1749156641,d,service_health,1.0
1749156641,d,service_latency_seconds,0.05124315530215192
1749156641,d,service_memory_bytes,3.149435326140926e+08
1749156646,d,service_cpu_usage,37.628201656751095
1749156646,d,service_error_count_total,0.0
1749156646,d,service_error_count_created,1.7491565892661467e+09
1749156646,d,service_circuit_breaker_state,0.0
1749156646,d,service_health,0.6724000000000001
1749156646,d,service_latency_seconds,0.1523284944637919
1749156646,d,service_memory_bytes,5.103927815664443e+08
1749156651,d,service_cpu_usage,69.04730907337321
1749156651,d,service_error_count_total,0.0
1749156651,d,service_error_count_created,1.7491565892661467e+09
1749156651,d,service_circuit_breaker_state,0.0
1749156651,d,service_health,1.0
1749156651,d,service_latency_seconds,0.052410262597254606
1749156651,d,service_memory_bytes,2.0769968202820086e+08
1749156656,d,service_cpu_usage,37.313960677806925
1749156656,d,service_error_count_total,1.0
1749156656,d,service_error_count_created,1.7491565892661467e+09
1749156656,d,service_circuit_breaker_state,0.0
1749156656,d,service_health,0.8272000000000002
1749156656,d,service_latency_seconds,0.1383026274569824
1749156656,d,service_memory_bytes,3.660247766824714e+08
1749156661,d,service_cpu_usage,41.42068508313103
1749156661,d,service_error_count_total,1.0
1749156661,d,service_error_count_created,1.7491565892661467e+09
1749156661,d,service_circuit_breaker_state,0.0
1749156661,d,service_health,0.7708000000000002
1749156661,d,service_latency_seconds,0.1658082024998609
1749156661,d,service_memory_bytes,1.7151631948066297e+08
